,event_type,latitude,longitude,endlatitude,endlongitude,address,event_cause,requires_road_closure,start_datetime,end_datetime,veh_type,corridor,priority,created_date,police_station,closed_datetime,gba_identifier,zone,junction
1451,unplanned,12.96746,77.5943113,0.0,0.0,"Raja Ram Mohan Roy Road, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)",vehicle_breakdown,False,2024-02-17 06:04:25.774+00,,bmtc_bus,Mysore Road,1.0,2024-02-17 06:05:01.58521+00,Halasuru Gate,,,,
1452,unplanned,12.9802533,77.5720169,0.0,0.0,"Seshadri Road, Ayurvedic Hospital Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",vehicle_breakdown,False,2024-02-17 06:09:12.411+00,,bmtc_bus,Non-corridor,0.0,2024-02-17 06:10:23.25565+00,Sheshadripuram,,,,
1453,unplanned,12.9870733,77.5191717,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,False,2024-02-17 06:11:51.019+00,,others,Magadi Road,1.0,2024-02-17 06:14:41.330069+00,Kamakshipalya,,,,
1454,unplanned,12.985737,77.6443499,0.0,0.0,"Old Madras Road, Aveda Meta, Binnamangala, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",vehicle_breakdown,False,2024-03-15 03:46:43.797+00,,auto,Old Madras Road,1.0,2024-03-15 03:49:26.601885+00,Banaswadi,,,,
1455,unplanned,13.0538913,77.5930983,13.0534501,77.5933429,"Bellary Road, Godrej Platinum, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",vehicle_breakdown,True,2024-02-17 19:31:44.17+00,,heavy_vehicle,Bellary Road 1,1.0,2024-02-17 19:33:41.21524+00,Kodigehalli,,,,
1456,unplanned,13.00821,77.6220176,0.0,0.0,"1st Cross Road, Old Bagalur Layout, Lingarajapuram, Bengaluru, Karnataka. Pin-560084 (India)",vehicle_breakdown,False,2024-02-17 21:13:36.702+00,,bmtc_bus,Airport New South Road,1.0,2024-02-17 21:14:36.806156+00,K.G. Halli,,,,
1457,unplanned,12.9873507,77.5190299,0.0,0.0,"Magadi Main Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,False,2024-03-15 07:19:15.887+00,,bmtc_bus,Magadi Road,1.0,2024-03-15 07:20:23.632836+00,Kamakshipalya,,,,
1458,unplanned,12.9784305,77.5707735,0.0,0.0,"Rao Bahadur DGT Road, Majestic Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",vehicle_breakdown,False,2024-02-17 20:43:37.982+00,,bmtc_bus,Non-corridor,0.0,2024-02-17 20:47:10.66155+00,Chamarajpet,2024-02-17 21:05:25.572323+00,,,
1459,unplanned,13.0607191,77.4614351,0.0,0.0,"Mumbai Bengaluru Highway, Nadaprabhu Kempegowda Circle, Madanaiyakanahalli, Bengaluru, Karnataka. Pin-562162 (India)",construction,False,2024-02-17 20:48:47.047+00,,,Non-corridor,0.0,2024-02-17 20:51:23.765323+00,No Police Station,,,,
1460,unplanned,13.0820698,77.5929525,0.0,0.0,"Allalasandra Main Road, Yelahanka Bypass Junction, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",vehicle_breakdown,False,2024-02-17 20:42:38.872+00,,others,Bellary Road 2,1.0,2024-02-17 20:44:07.354019+00,Yelahanka,2024-02-17 21:48:25.942567+00,,,
1461,unplanned,12.963011,77.5664503,0.0,0.0,"Mysore Road, Anandpuram, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",others,False,2024-02-17 19:48:16.108+00,,,Mysore Road,1.0,2024-02-17 19:52:24.014287+00,Chamarajpet,2024-02-18 02:17:08.641698+00,,,
1462,planned,12.9698354,77.7004398,0.0,0.0,"Outer Ring Road, Central Avenue, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",construction,False,2024-02-17 21:03:21.475+00,2024-02-18 09:05:46+00,,ORR East 2,1.0,2024-02-17 21:04:14.39721+00,HAL Old Airport,,,,
1463,unplanned,12.9575958,77.6058473,0.0,0.0,"Hosur Road, Police Quarters, B&C Colony, Shanti Nagar, Bengaluru, Karnataka. Pin-560025 (India)",pot_holes,False,2024-02-17 21:28:06.572+00,,,Hosur Road,1.0,2024-02-17 21:29:30.334838+00,Ashok Nagar,,,,
1464,unplanned,12.9859142,77.5979584,0.0,0.0,"Queens Road, Prestige Edwardian Apartment, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",pot_holes,False,2024-03-15 08:05:47.324+00,,,CBD 2,1.0,2024-03-15 08:06:34.462365+00,Shivajinagar,,,,
1465,unplanned,12.9960813,77.6679244,0.0,0.0,"Old Madras Road, Royal Heritage, Pai Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",vehicle_breakdown,False,2024-03-15 04:46:46.602+00,,heavy_vehicle,ORR North 1,1.0,2024-03-15 04:48:48.667045+00,Banaswadi,,,,
1466,unplanned,12.9930034,77.5954144,0.0,0.0,"Millers Road, Chavundaraya Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2024-03-15 07:21:16.772+00,,bmtc_bus,Non-corridor,0.0,2024-03-15 07:24:35.279452+00,High ground,2024-03-15 07:31:31.702589+00,,,
1467,unplanned,12.9820968,77.5321708,0.0,0.0,"G Narayana Kumar Road, Asthagrama New Extension, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",vehicle_breakdown,False,2024-03-15 04:52:42.569+00,,bmtc_bus,Magadi Road,1.0,2024-03-15 04:54:03.917595+00,Kamakshipalya,,,,
1468,unplanned,13.0435867,77.6046833,0.0,0.0,"MBT Road, New Layout, RT Nagar Post, Bengaluru, Karnataka. Pin-560032 (India)",vehicle_breakdown,False,2024-03-15 07:28:25.679+00,,private_bus,ORR North 1,1.0,2024-03-15 07:28:57.183617+00,Hebbala,2024-03-15 07:58:21.426672+00,,,
1469,unplanned,12.8999989,77.6009931,0.0,0.0,"Bannerghatta Main Road, Bilekahalli Layout, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",vehicle_breakdown,False,2024-03-15 08:09:47.521+00,,lcv,Bannerghata Road,1.0,2024-03-15 08:12:12.515906+00,Mico Layout,2024-03-15 08:39:39.85469+00,,,
1470,unplanned,13.0411089,77.5457736,0.0,0.0,"Outer Ring Road, Sharadamba Nagar, Jalahalli Village, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",vehicle_breakdown,False,2024-03-15 10:22:58.97+00,,heavy_vehicle,ORR North 2,1.0,2024-03-15 10:23:53.529488+00,Jalahalli,2024-03-15 10:32:06.733222+00,,,
1471,unplanned,13.0100335,77.6147198,13.0100308,77.6146835,"1st Main Road, Stage 1, Pillanna Garden, Bengaluru, Karnataka. Pin-560084 (India)",pot_holes,True,2024-02-17 23:00:27.667+00,,,Non-corridor,0.0,2024-02-17 23:00:52.648695+00,K.G. Halli,2024-03-13 21:11:57.09782+00,,,
1472,unplanned,12.9841883,77.6405893,0.0,0.0,"Old Madras Road, New Binnamangla, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",pot_holes,False,2024-02-17 22:28:36.553+00,,,Old Madras Road,1.0,2024-02-17 22:29:55.748164+00,Jeevanbheemanagar,,,,
1473,unplanned,12.9179413,77.6216552,0.0,0.0,"3rd Cross Road, Central Silk Board Staff Quarters, Dollar Scheme Colony, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560068 (India)",vehicle_breakdown,False,2024-02-17 22:25:57.762+00,,private_bus,ORR East 1,1.0,2024-02-17 22:28:04.927952+00,Madiwala,2024-02-17 23:13:44.773502+00,,,
1474,unplanned,12.9655016,77.7018607,0.0,0.0,"Outer Ring Road, Anantha Ram Reddy Layout, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",vehicle_breakdown,False,2024-03-15 07:02:48.908+00,,bmtc_bus,ORR East 2,1.0,2024-03-15 07:04:54.242593+00,HAL Old Airport,,,,
1475,unplanned,13.0008646,77.6775611,0.0,0.0,"MBT Road, Venkatappa Colony, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",vehicle_breakdown,False,2024-03-15 07:31:39.249+00,,lcv,ORR East 2,1.0,2024-03-15 07:33:11.978788+00,K.R. Pura,,,,
1476,unplanned,12.9840701,77.6407461,0.0,0.0,"Old Madras Road, New Binnamangla, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",pot_holes,False,2024-02-17 22:26:31.527+00,,,Old Madras Road,1.0,2024-02-17 22:27:17.013791+00,Jeevanbheemanagar,,,,
1477,unplanned,12.9435108,77.57773,,,"Church Road, Madhav Rao Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",accident,False,2024-02-17 21:30:45.212098+00,,,Non-corridor,0.0,2024-02-17 22:15:18.784717+00,Basavanagudi,2024-02-17 22:35:25.831586+00,,,
1478,unplanned,12.9801921,77.5704255,0.0,0.0,"Bhashyam Main Road, Sangolli Rayanna Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",vehicle_breakdown,False,2024-02-17 20:24:46.98+00,,others,Non-corridor,0.0,2024-02-17 20:26:09.633728+00,Chamarajpet,,,,
1479,unplanned,12.9841046,77.6407372,0.0,0.0,"Old Madras Road, New Binnamangla, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",pot_holes,False,2024-02-17 22:27:22.365+00,,,Old Madras Road,1.0,2024-02-17 22:28:35.057524+00,Jeevanbheemanagar,,,,
1480,planned,12.9747826,77.5996266,12.9748761,77.5996891,"Sri ML Subbaraju Road, Golden Orchid Apartment, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",construction,True,2024-02-16 22:53:40.57+00,2024-02-17 22:58:46+00,,Old Madras Road,1.0,2024-02-16 23:00:30.273567+00,Cubbon Park,,,,
1481,planned,12.90331187,77.62725031,12.87779551,77.62553514,"Begur Road, Hongasandra, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560068, India",public_event,True,2024-02-17 00:05:46+00,2024-02-17 23:05:46+00,,Non-corridor,0.0,2024-02-16 23:26:11.676449+00,Madiwala,,,,
1482,unplanned,12.8395554,77.6543107,0.0,0.0,"Neeladri Road, Concorde Cuppertino, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",vehicle_breakdown,False,2024-02-17 23:30:01.353+00,,bmtc_bus,Non-corridor,0.0,2024-02-17 23:30:43.841839+00,Electronic City,,,,
1483,unplanned,12.9620105,77.584333,0.0,0.0,"Model Road, Kumbaragundi, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,2024-02-17 19:49:47.826+00,,private_bus,Mysore Road,1.0,2024-02-17 19:50:52.53831+00,Halasuru Gate,,,,
1484,unplanned,12.9827698,77.519126,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, Sattva Anugraha, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",vehicle_breakdown,False,2024-02-17 21:10:56.911+00,,private_bus,Non-corridor,0.0,2024-02-17 21:11:57.656798+00,Kamakshipalya,,,,
1485,unplanned,12.9559776,77.7167132,0.0,0.0,"HAL Airport Road, Spectra Cypress, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)",vehicle_breakdown,False,2024-03-15 08:18:49.625+00,,heavy_vehicle,Varthur Road,1.0,2024-03-15 08:22:09.329218+00,Whitefield,,,,
1486,unplanned,13.0904565,77.5395906,0.0,0.0,"Hesarghatta Road, Durga Nivas, Chikkabettahalli, Bengaluru, Karnataka. Pin-560097 (India)",vehicle_breakdown,False,2024-02-17 23:44:54.797+00,,bmtc_bus,Non-corridor,0.0,2024-02-17 23:46:08.800793+00,Yelahanka,,,,
1487,unplanned,13.0408583,77.6168383,0.0,0.0,"MBT Road, Hanging Gardens, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",vehicle_breakdown,False,2024-03-15 08:08:05.95+00,,private_bus,ORR North 1,1.0,2024-03-15 08:09:48.179532+00,Hennuru,,,,
1488,unplanned,12.9995481,77.5999079,12.9996967,77.5998533,"VP Deenadayalu Naidu Road, Binny Crescent Apartments, Benson Town, Bengaluru, Karnataka. Pin-560046 (India)",construction,True,2024-03-15 11:58:20.084+00,,,Non-corridor,0.0,2024-03-15 12:01:20.642743+00,R.T. Nagar,,,,
1489,unplanned,12.9996506,77.5998413,12.9996786,77.599828,"VP Deenadayalu Naidu Road, Binny Crescent Apartments, Benson Town, Bengaluru, Karnataka. Pin-560046 (India)",construction,True,2024-03-15 12:02:53.647+00,,,Non-corridor,0.0,2024-03-15 12:05:05.282205+00,R.T. Nagar,2024-03-26 05:16:48.228615+00,,,
1490,unplanned,12.9162843,77.6155072,0.0,0.0,"Outer Ring Road, 29th BTM Road Junction, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",vehicle_breakdown,False,2024-02-17 23:55:25.531+00,,others,Non-corridor,0.0,2024-02-17 23:57:31.376877+00,Madiwala,2024-02-18 00:21:52.828002+00,,,
1491,unplanned,12.9637192,77.5852885,0.0,0.0,"Model Road, Town Hall Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,2024-02-18 00:26:46.518+00,,bmtc_bus,Mysore Road,1.0,2024-02-18 00:30:19.089238+00,Halasuru Gate,2024-02-18 01:08:03.105224+00,,,
1492,unplanned,13.0051417,77.755105,0.0,0.0,"Ayyappaswamy Temple Road, Wynn Gate, Belathur, Bengaluru, Karnataka. Pin-560067 (India)",procession,False,2024-02-18 00:30:08.314+00,,,Non-corridor,0.0,2024-02-18 00:31:20.177223+00,Mahadevapura,,,,
1493,unplanned,12.992609,77.5852714,0.0,0.0,"Sankey Road, Abshot Layout, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2024-02-18 01:16:13.812+00,,others,Bellary Road 1,1.0,2024-02-18 01:20:12.789095+00,High ground,2024-02-18 03:09:08.936013+00,,,
1494,unplanned,12.9902179,77.5034639,0.0,0.0,"Magadi Main Road, Pattanagere Nagar, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",others,False,2024-02-18 00:50:09.992+00,,,Magadi Road,1.0,2024-02-18 00:52:03.989771+00,Kamakshipalya,2024-02-18 04:32:59.826577+00,,,
1495,unplanned,13.0008671,77.5713369,0.0,0.0,"Sri Venkataranga Ayangar Road, Acharya Sri Ramanuja Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",vehicle_breakdown,False,2024-02-18 02:42:29.022+00,,bmtc_bus,Non-corridor,0.0,2024-02-18 02:45:47.737402+00,Malleshwaram,2024-02-18 04:38:54.124719+00,,,
1496,unplanned,12.9863247,77.6478879,0.0,0.0,"Suranjan Das Road, Byappanahalli Junction, Baiyappanahalli, Bengaluru, Karnataka. Pin-560038 (India)",vehicle_breakdown,False,2024-03-15 17:34:28.922+00,,heavy_vehicle,Old Madras Road,1.0,2024-03-15 17:37:52.636835+00,Jeevanbheemanagar,2024-03-15 18:49:40.78307+00,,,
1497,unplanned,12.9864627,77.5914893,0.0,0.0,"Ali Asker Road, Krishna Apartment, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2024-02-18 01:16:36.038+00,,others,Bellary Road 1,1.0,2024-02-18 01:19:51.647007+00,Cubbon Park,,,,
1498,unplanned,12.9864627,77.5914893,0.0,0.0,"Ali Asker Road, Krishna Apartment, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2024-02-18 01:16:36.038+00,,others,Bellary Road 1,1.0,2024-02-18 01:19:51.475959+00,Cubbon Park,,,,
1499,planned,12.9392452,77.6951606,12.9392452,77.6951606,"Kadubeesanahalli Underpass, Kadubisanahalli Junction, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",construction,True,2024-02-18 03:37:55.578+00,2024-02-18 04:37:46+00,,ORR East 1,1.0,2024-02-18 03:39:31.182274+00,HAL Old Airport,2024-02-18 04:12:01.419039+00,,,
1500,unplanned,12.9871235,77.5883073,0.0,0.0,"Sankey Road, Dharmaprakash Devarao Shivaram Ubhayaker Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2024-02-18 01:56:38.249+00,,truck,Bellary Road 1,1.0,2024-02-18 02:05:27.249951+00,High ground,,,,
1501,unplanned,12.9819279,77.5948338,0.0,0.0,"Vidhan Vidhi Road, Police Thimmaiah Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2024-02-18 04:44:32.442+00,,private_car,CBD 2,1.0,2024-02-18 04:45:35.360082+00,Cubbon Park,2024-02-18 05:44:37.483278+00,,,
1502,unplanned,13.0667807,77.5931388,0.0,0.0,"Bellary Road, Park View Layout, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",vehicle_breakdown,False,2024-02-18 04:09:15.346+00,,heavy_vehicle,Bellary Road 2,1.0,2024-02-18 04:10:39.727955+00,Kodigehalli,,,,
1503,unplanned,13.141795,77.6173483,0.0,0.0,"Bengaluru Bellary Road, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)",vehicle_breakdown,False,2024-03-15 18:23:32.42+00,,taxi,Bellary Road 2,1.0,2024-03-15 18:24:46.113011+00,Chikkajala,2024-03-15 19:00:56.090766+00,,,
1504,unplanned,12.8795724,77.6462409,12.8795813,77.6458373,"Keys Hotel Exit Road, Sri Tirumala Sarovar, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)",accident,True,2024-03-15 18:58:59.544+00,,,Hosur Road,1.0,2024-03-15 19:01:48.550842+00,Electronic City,2024-03-15 20:13:37.276639+00,,,
1505,unplanned,12.9751307,77.6255644,0.0,0.0,"Old Madras Road, Ramayya Circle, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",pot_holes,False,2024-02-18 06:42:04.505+00,,,Old Madras Road,1.0,2024-02-18 06:43:30.085183+00,Halasur,2024-03-09 08:32:46.395124+00,,,
1506,unplanned,13.0193638,77.5840263,0.0,0.0,"Bellary Road, Embassy One, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",vehicle_breakdown,False,2024-02-18 03:41:54.124+00,,taxi,Bellary Road 1,1.0,2024-02-18 03:43:04.638847+00,R.T. Nagar,,,,
1507,unplanned,13.0422576,77.6130097,0.0,0.0,"MBT Road, Govind Pura, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",vehicle_breakdown,False,2024-03-15 19:27:28.531+00,,heavy_vehicle,ORR North 1,1.0,2024-03-15 19:29:33.909841+00,Hebbala,2024-03-15 19:32:36.462027+00,,,
1508,unplanned,12.99608379,77.66816426,0.0,0.0,"Old Madras Road, Royal Heritage, Pai Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",vehicle_breakdown,False,2024-02-18 05:44:10.693+00,,bmtc_bus,ORR North 1,1.0,2024-02-18 05:44:55.721951+00,Mahadevapura,2024-02-18 05:54:47.888946+00,,,
1509,unplanned,12.9464047,77.5259337,,,"Dr Rajkumar Puniya Bhoomi Road, Sri Rajkumar Circle, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",accident,False,2024-02-18 04:05:57.660659+00,,,Mysore Road,1.0,2024-02-18 04:59:31.028938+00,Byatarayanapura,,,,
1510,unplanned,13.0197797,77.7096412,13.0197367,77.7092883,"1st Main Road, Zero Tolerance Junction, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",vehicle_breakdown,True,2024-02-18 02:39:38.938+00,,bmtc_bus,Non-corridor,0.0,2024-02-18 02:40:22.432326+00,K.R. Pura,,,,
1511,unplanned,12.9988074,77.5838436,0.0,0.0,"RV Layout Road, MD Nanjundaswamy Circle, Rajamahal Guttahalli, Bengaluru, Karnataka. Pin-560003 (India)",vehicle_breakdown,False,2024-02-18 03:07:56.01+00,,others,Bellary Road 1,1.0,2024-02-18 03:10:43.361107+00,Sadashivanagar,,,,
1512,unplanned,13.0079815,77.662382,13.0081476,77.6625423,"4th B Cross Road, Jala, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",vehicle_breakdown,True,2024-03-15 19:22:22.68+00,,heavy_vehicle,ORR North 1,1.0,2024-03-15 19:24:39.749923+00,Banaswadi,2024-03-15 21:33:03.39921+00,,,
1513,unplanned,12.9776567,77.607175,0.0,0.0,"Cubbon Road, Tyagi Henagalavarayan Junction, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",vehicle_breakdown,False,2024-02-18 05:26:16.495+00,,lcv,Old Madras Road,1.0,2024-02-18 05:27:10.588778+00,Shivajinagar,,,,
1514,unplanned,12.9753151,77.6256446,0.0,0.0,"Old Madras Road, Ramayya Circle, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",pot_holes,False,2024-02-18 06:45:19.419+00,,,Old Madras Road,1.0,2024-02-18 06:47:03.229285+00,Halasur,2024-03-08 22:39:30.90876+00,,,
1515,unplanned,13.2573277,77.7127752,0.0,0.0,"Devanahalli Bypass, Sri Kanakadasa Circle, Devanahalli, Karnataka. Pin-562110 (India)",vehicle_breakdown,False,2024-03-15 19:50:48.655+00,,lcv,Non-corridor,0.0,2024-03-15 20:03:15.368715+00,Devanahalli Airport,,,,
1516,unplanned,13.069294,77.6199559,0.0,0.0,"Shri Muneshwara Temple Road, Arkavathy Layout 8th Block, Srirampura, Bengaluru, Karnataka. Pin-560064 (India)",vehicle_breakdown,False,2024-02-18 06:06:13.839+00,,heavy_vehicle,Non-corridor,0.0,2024-02-18 06:08:18.22853+00,Hennuru,,,,
1517,unplanned,12.9663406,77.6070882,12.9663827,77.6072958,"Richmond Road, Shoolay Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",others,True,2024-03-15 20:02:43.648+00,,,Mysore Road,1.0,2024-03-15 20:04:09.369526+00,Ashok Nagar,,,,
1518,unplanned,12.9771363,77.60867,0.0,0.0,"Cubbon Road, Tyagi Henagalavarayan Junction, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",construction,False,2024-02-18 07:27:23.329+00,,,Old Madras Road,1.0,2024-02-18 07:29:44.730686+00,Shivajinagar,,,,
1519,unplanned,13.0017102,77.5836286,0.0,0.0,"Sankey Road, Rajamahal Guttahalli, Bengaluru, Karnataka. Pin-560003 (India)",others,False,2024-02-18 08:54:43.804+00,,,Bellary Road 1,1.0,2024-02-18 08:55:57.896369+00,Sadashivanagar,2024-02-18 09:02:56.613627+00,,,
1520,unplanned,13.0514402,77.5391192,0.0,0.0,"H Mount Estate Road, Prestige Kensington Gardens, HMT Industrial Estate, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",tree_fall,False,2024-03-15 20:27:14.925+00,,,Non-corridor,0.0,2024-03-15 20:27:55.187987+00,Jalahalli,2024-03-15 21:16:09.901861+00,,,
1521,unplanned,13.0431583,77.551585,0.0,0.0,"Outer Ring Road, Bahubali Nagar, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",vehicle_breakdown,False,2024-03-15 20:21:23.882+00,,lcv,ORR North 2,1.0,2024-03-15 20:22:21.906519+00,Jalahalli,,,,
1522,unplanned,13.0161243,77.7092002,12.90508104,77.69509356,"Basavanapura Road, Sri Manjunatha Layout, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",road_conditions,True,2024-02-18 08:03:00.968+00,,,Non-corridor,0.0,2024-02-18 08:05:55.569339+00,K.R. Pura,2024-03-19 22:03:41.095512+00,,,
1523,planned,12.9695275,77.7009274,0.0,0.0,"Outer Ring Road, LRDE Employee Housing Colony, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",construction,False,2024-03-15 20:51:42.285+00,2024-03-16 10:05:46+00,,ORR East 2,1.0,2024-03-15 20:52:37.893561+00,HAL Old Airport,,,,
1524,unplanned,12.9529092,77.5375841,0.0,0.0,"NH 275, Kavika Layout, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,2024-02-18 08:42:05.198+00,,lcv,West of Chord Road,1.0,2024-02-18 08:43:09.273246+00,Byatarayanapura,,,,
1525,unplanned,13.0131433,77.5543167,0.0,0.0,"Chord Road, World Trade Centre, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",pot_holes,False,2024-03-15 20:07:45.801+00,,,West of Chord Road,1.0,2024-03-15 20:08:28.193454+00,Malleshwaram,2024-03-30 21:37:32.05426+00,,,
1526,unplanned,12.9837639,77.6397066,0.0,0.0,"Old Madras Road, New Binnamangla, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",vehicle_breakdown,False,2024-02-18 09:05:24.397+00,,truck,Old Madras Road,1.0,2024-02-18 09:07:39.789491+00,Jeevanbheemanagar,,,,
1527,unplanned,13.0659031,77.5930966,0.0,0.0,"Bellary Road, Park View Layout, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",vehicle_breakdown,False,2024-02-18 06:58:12.886+00,,truck,Bellary Road 2,1.0,2024-02-18 06:59:37.529439+00,Kodigehalli,,,,
1528,unplanned,13.0223895,77.5846407,0.0,0.0,"Bellary Road, Dena Bank Colony, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",vehicle_breakdown,False,2024-02-18 07:20:45.447+00,,ksrtc_bus,Bellary Road 1,1.0,2024-02-18 07:21:55.173621+00,R.T. Nagar,,,,
1529,unplanned,13.0223047,77.5846483,0.0,0.0,"5th Cross Road, Dena Bank Colony, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",vehicle_breakdown,False,2024-02-18 07:22:28.53+00,,ksrtc_bus,Bellary Road 1,1.0,2024-02-18 07:23:04.646971+00,R.T. Nagar,,,,
1530,unplanned,13.0852483,77.5535017,0.0,0.0,"Yelahanka Road, Stage 1, Aditya Nagar, Chikkabettahalli, Bengaluru, Karnataka. Pin-560097 (India)",vehicle_breakdown,False,2024-03-15 20:51:48.132+00,,bmtc_bus,Non-corridor,0.0,2024-03-15 20:54:14.471875+00,Yelahanka,2024-03-15 23:08:39.969702+00,,,
